dataset_name,stroke,event_distance,sex,age_min,age_max,skill_level,metric_name,unit,value_typical,uncertainty_sd,value_min,value_max,measurement_domain,status,benchmark_priority,method,notes,source_type,source_title,authors,publication_year,doi,pmid,population_description,age_group,population_level,course,event_context,evidence_grade,benchmark_eligibility,benchmark_use,population_match_required,context_only_reason
EUROPEAN_FINALISTS_2021_MALE,FREESTYLE,400m,Male,,,Elite / European Championship Finalist,Start Time,s,6.07,0.16,,,CALIBRATED_PHYSICAL,VALIDATED_REFERENCE,PRIMARY_BENCHMARK,Race video kinematic analysis; stroke rate = 60 / stroke time; DPS = stroke time × section velocity,"Long-course pool. Values are mean ± SD. Applicable to elite adult European championship finalists; do not generalize to youth, masters, recreational, or non-European cohorts.",PEER_REVIEWED_ORIGINAL_RESEARCH,Performance Development of European Swimmers Across the Olympic Cycle,Born DP; Schönfelder M; Logan O; Olstad BH; Romann M,2022,10.3389/fspor.2022.894066,35755613,2021 European Swimming Championships finalists; long-course pool; elite European swimmers,ADULT,ELITE,LCM,400m,A,BENCHMARK,"Use for adult elite/European-championship-level long-course comparison only; do not generalize to youth, masters, recreational, or non-comparable events.",sex + adult + elite + LCM + comparable event/stroke,
EUROPEAN_FINALISTS_2021_MALE,FREESTYLE,400m,Male,,,Elite / European Championship Finalist,Breakout Distance After Start,m,11.3,2.0,,,CALIBRATED_PHYSICAL,VALIDATED_REFERENCE,PRIMARY_BENCHMARK,Race video kinematic analysis; stroke rate = 60 / stroke time; DPS = stroke time × section velocity,"Long-course pool. Values are mean ± SD. Applicable to elite adult European championship finalists; do not generalize to youth, masters, recreational, or non-European cohorts.",PEER_REVIEWED_ORIGINAL_RESEARCH,Performance Development of European Swimmers Across the Olympic Cycle,Born DP; Schönfelder M; Logan O; Olstad BH; Romann M,2022,10.3389/fspor.2022.894066,35755613,2021 European Swimming Championships finalists; long-course pool; elite European swimmers,ADULT,ELITE,LCM,400m,A,BENCHMARK,"Use for adult elite/European-championship-level long-course comparison only; do not generalize to youth, masters, recreational, or non-comparable events.",sex + adult + elite + LCM + comparable event/stroke,
EUROPEAN_FINALISTS_2021_MALE,FREESTYLE,400m,Male,,,Elite / European Championship Finalist,Turn Time,s,10.87,0.13,,,CALIBRATED_PHYSICAL,VALIDATED_REFERENCE,PRIMARY_BENCHMARK,Race video kinematic analysis; stroke rate = 60 / stroke time; DPS = stroke time × section velocity,"Long-course pool. Values are mean ± SD. Applicable to elite adult European championship finalists; do not generalize to youth, masters, recreational, or non-European cohorts.",PEER_REVIEWED_ORIGINAL_RESEARCH,Performance Development of European Swimmers Across the Olympic Cycle,Born DP; Schönfelder M; Logan O; Olstad BH; Romann M,2022,10.3389/fspor.2022.894066,35755613,2021 European Swimming Championships finalists; long-course pool; elite European swimmers,ADULT,ELITE,LCM,400m,A,BENCHMARK,"Use for adult elite/European-championship-level long-course comparison only; do not generalize to youth, masters, recreational, or non-comparable events.",sex + adult + elite + LCM + comparable event/stroke,
EUROPEAN_FINALISTS_2021_MALE,FREESTYLE,400m,Male,,,Elite / European Championship Finalist,Breakout Distance After Turn,m,6.8,0.5,,,CALIBRATED_PHYSICAL,VALIDATED_REFERENCE,PRIMARY_BENCHMARK,Race video kinematic analysis; stroke rate = 60 / stroke time; DPS = stroke time × section velocity,"Long-course pool. Values are mean ± SD. Applicable to elite adult European championship finalists; do not generalize to youth, masters, recreational, or non-European cohorts.",PEER_REVIEWED_ORIGINAL_RESEARCH,Performance Development of European Swimmers Across the Olympic Cycle,Born DP; Schönfelder M; Logan O; Olstad BH; Romann M,2022,10.3389/fspor.2022.894066,35755613,2021 European Swimming Championships finalists; long-course pool; elite European swimmers,ADULT,ELITE,LCM,400m,A,BENCHMARK,"Use for adult elite/European-championship-level long-course comparison only; do not generalize to youth, masters, recreational, or non-comparable events.",sex + adult + elite + LCM + comparable event/stroke,
EUROPEAN_FINALISTS_2021_MALE,FREESTYLE,400m,Male,,,Elite / European Championship Finalist,Swim Velocity,m/s,1.7,0.01,,,CALIBRATED_PHYSICAL,VALIDATED_REFERENCE,PRIMARY_BENCHMARK,Race video kinematic analysis; stroke rate = 60 / stroke time; DPS = stroke time × section velocity,"Long-course pool. Values are mean ± SD. Applicable to elite adult European championship finalists; do not generalize to youth, masters, recreational, or non-European cohorts.",PEER_REVIEWED_ORIGINAL_RESEARCH,Performance Development of European Swimmers Across the Olympic Cycle,Born DP; Schönfelder M; Logan O; Olstad BH; Romann M,2022,10.3389/fspor.2022.894066,35755613,2021 European Swimming Championships finalists; long-course pool; elite European swimmers,ADULT,ELITE,LCM,400m,A,BENCHMARK,"Use for adult elite/European-championship-level long-course comparison only; do not generalize to youth, masters, recreational, or non-comparable events.",sex + adult + elite + LCM + comparable event/stroke,
EUROPEAN_FINALISTS_2021_MALE,FREESTYLE,400m,Male,,,Elite / European Championship Finalist,Stroke Rate,spm,39.5,2.8,,,CALIBRATED_PHYSICAL,VALIDATED_REFERENCE,PRIMARY_BENCHMARK,Race video kinematic analysis; stroke rate = 60 / stroke time; DPS = stroke time × section velocity,"Long-course pool. Values are mean ± SD. Applicable to elite adult European championship finalists; do not generalize to youth, masters, recreational, or non-European cohorts.",PEER_REVIEWED_ORIGINAL_RESEARCH,Performance Development of European Swimmers Across the Olympic Cycle,Born DP; Schönfelder M; Logan O; Olstad BH; Romann M,2022,10.3389/fspor.2022.894066,35755613,2021 European Swimming Championships finalists; long-course pool; elite European swimmers,ADULT,ELITE,LCM,400m,A,BENCHMARK,"Use for adult elite/European-championship-level long-course comparison only; do not generalize to youth, masters, recreational, or non-comparable events.",sex + adult + elite + LCM + comparable event/stroke,
EUROPEAN_FINALISTS_2021_MALE,FREESTYLE,400m,Male,,,Elite / European Championship Finalist,DPS,m,2.6,0.17,,,CALIBRATED_PHYSICAL,VALIDATED_REFERENCE,PRIMARY_BENCHMARK,Race video kinematic analysis; stroke rate = 60 / stroke time; DPS = stroke time × section velocity,"Long-course pool. Values are mean ± SD. Applicable to elite adult European championship finalists; do not generalize to youth, masters, recreational, or non-European cohorts.",PEER_REVIEWED_ORIGINAL_RESEARCH,Performance Development of European Swimmers Across the Olympic Cycle,Born DP; Schönfelder M; Logan O; Olstad BH; Romann M,2022,10.3389/fspor.2022.894066,35755613,2021 European Swimming Championships finalists; long-course pool; elite European swimmers,ADULT,ELITE,LCM,400m,A,BENCHMARK,"Use for adult elite/European-championship-level long-course comparison only; do not generalize to youth, masters, recreational, or non-comparable events.",sex + adult + elite + LCM + comparable event/stroke,
EUROPEAN_FINALISTS_2021_MALE,FREESTYLE,1500m,Male,,,Elite / European Championship Finalist,Start Time,s,6.67,0.06,,,CALIBRATED_PHYSICAL,VALIDATED_REFERENCE,PRIMARY_BENCHMARK,Race video kinematic analysis; stroke rate = 60 / stroke time; DPS = stroke time × section velocity,"Long-course pool. Values are mean ± SD. Applicable to elite adult European championship finalists; do not generalize to youth, masters, recreational, or non-European cohorts.",PEER_REVIEWED_ORIGINAL_RESEARCH,Performance Development of European Swimmers Across the Olympic Cycle,Born DP; Schönfelder M; Logan O; Olstad BH; Romann M,2022,10.3389/fspor.2022.894066,35755613,2021 European Swimming Championships finalists; long-course pool; elite European swimmers,ADULT,ELITE,LCM,1500m,A,BENCHMARK,"Use for adult elite/European-championship-level long-course comparison only; do not generalize to youth, masters, recreational, or non-comparable events.",sex + adult + elite + LCM + comparable event/stroke,
EUROPEAN_FINALISTS_2021_MALE,FREESTYLE,1500m,Male,,,Elite / European Championship Finalist,Breakout Distance After Start,m,10.6,1.1,,,CALIBRATED_PHYSICAL,VALIDATED_REFERENCE,PRIMARY_BENCHMARK,Race video kinematic analysis; stroke rate = 60 / stroke time; DPS = stroke time × section velocity,"Long-course pool. Values are mean ± SD. Applicable to elite adult European championship finalists; do not generalize to youth, masters, recreational, or non-European cohorts.",PEER_REVIEWED_ORIGINAL_RESEARCH,Performance Development of European Swimmers Across the Olympic Cycle,Born DP; Schönfelder M; Logan O; Olstad BH; Romann M,2022,10.3389/fspor.2022.894066,35755613,2021 European Swimming Championships finalists; long-course pool; elite European swimmers,ADULT,ELITE,LCM,1500m,A,BENCHMARK,"Use for adult elite/European-championship-level long-course comparison only; do not generalize to youth, masters, recreational, or non-comparable events.",sex + adult + elite + LCM + comparable event/stroke,
EUROPEAN_FINALISTS_2021_MALE,FREESTYLE,1500m,Male,,,Elite / European Championship Finalist,Turn Time,s,11.37,0.11,,,CALIBRATED_PHYSICAL,VALIDATED_REFERENCE,PRIMARY_BENCHMARK,Race video kinematic analysis; stroke rate = 60 / stroke time; DPS = stroke time × section velocity,"Long-course pool. Values are mean ± SD. Applicable to elite adult European championship finalists; do not generalize to youth, masters, recreational, or non-European cohorts.",PEER_REVIEWED_ORIGINAL_RESEARCH,Performance Development of European Swimmers Across the Olympic Cycle,Born DP; Schönfelder M; Logan O; Olstad BH; Romann M,2022,10.3389/fspor.2022.894066,35755613,2021 European Swimming Championships finalists; long-course pool; elite European swimmers,ADULT,ELITE,LCM,1500m,A,BENCHMARK,"Use for adult elite/European-championship-level long-course comparison only; do not generalize to youth, masters, recreational, or non-comparable events.",sex + adult + elite + LCM + comparable event/stroke,
EUROPEAN_FINALISTS_2021_MALE,FREESTYLE,1500m,Male,,,Elite / European Championship Finalist,Breakout Distance After Turn,m,5.1,1.1,,,CALIBRATED_PHYSICAL,VALIDATED_REFERENCE,PRIMARY_BENCHMARK,Race video kinematic analysis; stroke rate = 60 / stroke time; DPS = stroke time × section velocity,"Long-course pool. Values are mean ± SD. Applicable to elite adult European championship finalists; do not generalize to youth, masters, recreational, or non-European cohorts.",PEER_REVIEWED_ORIGINAL_RESEARCH,Performance Development of European Swimmers Across the Olympic Cycle,Born DP; Schönfelder M; Logan O; Olstad BH; Romann M,2022,10.3389/fspor.2022.894066,35755613,2021 European Swimming Championships finalists; long-course pool; elite European swimmers,ADULT,ELITE,LCM,1500m,A,BENCHMARK,"Use for adult elite/European-championship-level long-course comparison only; do not generalize to youth, masters, recreational, or non-comparable events.",sex + adult + elite + LCM + comparable event/stroke,
EUROPEAN_FINALISTS_2021_MALE,FREESTYLE,1500m,Male,,,Elite / European Championship Finalist,Swim Velocity,m/s,1.65,0.01,,,CALIBRATED_PHYSICAL,VALIDATED_REFERENCE,PRIMARY_BENCHMARK,Race video kinematic analysis; stroke rate = 60 / stroke time; DPS = stroke time × section velocity,"Long-course pool. Values are mean ± SD. Applicable to elite adult European championship finalists; do not generalize to youth, masters, recreational, or non-European cohorts.",PEER_REVIEWED_ORIGINAL_RESEARCH,Performance Development of European Swimmers Across the Olympic Cycle,Born DP; Schönfelder M; Logan O; Olstad BH; Romann M,2022,10.3389/fspor.2022.894066,35755613,2021 European Swimming Championships finalists; long-course pool; elite European swimmers,ADULT,ELITE,LCM,1500m,A,BENCHMARK,"Use for adult elite/European-championship-level long-course comparison only; do not generalize to youth, masters, recreational, or non-comparable events.",sex + adult + elite + LCM + comparable event/stroke,
EUROPEAN_FINALISTS_2021_MALE,FREESTYLE,1500m,Male,,,Elite / European Championship Finalist,Stroke Rate,spm,37.8,5.1,,,CALIBRATED_PHYSICAL,VALIDATED_REFERENCE,PRIMARY_BENCHMARK,Race video kinematic analysis; stroke rate = 60 / stroke time; DPS = stroke time × section velocity,"Long-course pool. Values are mean ± SD. Applicable to elite adult European championship finalists; do not generalize to youth, masters, recreational, or non-European cohorts.",PEER_REVIEWED_ORIGINAL_RESEARCH,Performance Development of European Swimmers Across the Olympic Cycle,Born DP; Schönfelder M; Logan O; Olstad BH; Romann M,2022,10.3389/fspor.2022.894066,35755613,2021 European Swimming Championships finalists; long-course pool; elite European swimmers,ADULT,ELITE,LCM,1500m,A,BENCHMARK,"Use for adult elite/European-championship-level long-course comparison only; do not generalize to youth, masters, recreational, or non-comparable events.",sex + adult + elite + LCM + comparable event/stroke,
EUROPEAN_FINALISTS_2021_MALE,FREESTYLE,1500m,Male,,,Elite / European Championship Finalist,DPS,m,2.64,0.36,,,CALIBRATED_PHYSICAL,VALIDATED_REFERENCE,PRIMARY_BENCHMARK,Race video kinematic analysis; stroke rate = 60 / stroke time; DPS = stroke time × section velocity,"Long-course pool. Values are mean ± SD. Applicable to elite adult European championship finalists; do not generalize to youth, masters, recreational, or non-European cohorts.",PEER_REVIEWED_ORIGINAL_RESEARCH,Performance Development of European Swimmers Across the Olympic Cycle,Born DP; Schönfelder M; Logan O; Olstad BH; Romann M,2022,10.3389/fspor.2022.894066,35755613,2021 European Swimming Championships finalists; long-course pool; elite European swimmers,ADULT,ELITE,LCM,1500m,A,BENCHMARK,"Use for adult elite/European-championship-level long-course comparison only; do not generalize to youth, masters, recreational, or non-comparable events.",sex + adult + elite + LCM + comparable event/stroke,
EUROPEAN_FINALISTS_2021_FEMALE,BUTTERFLY,100m,Female,,,Elite / European Championship Finalist,Start Time,s,6.33,0.18,,,CALIBRATED_PHYSICAL,VALIDATED_REFERENCE,PRIMARY_BENCHMARK,Race video kinematic analysis; stroke rate = 60 / stroke time; DPS = stroke time × section velocity,"Long-course pool. Values are mean ± SD. Applicable to elite adult European championship finalists; do not generalize to youth, masters, recreational, or non-European cohorts.",PEER_REVIEWED_ORIGINAL_RESEARCH,Performance Development of European Swimmers Across the Olympic Cycle,Born DP; Schönfelder M; Logan O; Olstad BH; Romann M,2022,10.3389/fspor.2022.894066,35755613,2021 European Swimming Championships finalists; long-course pool; elite European swimmers,ADULT,ELITE,LCM,100m,A,BENCHMARK,"Use for adult elite/European-championship-level long-course comparison only; do not generalize to youth, masters, recreational, or non-comparable events.",sex + adult + elite + LCM + comparable event/stroke,
EUROPEAN_FINALISTS_2021_FEMALE,BUTTERFLY,100m,Female,,,Elite / European Championship Finalist,Breakout Distance After Start,m,13.2,1.0,,,CALIBRATED_PHYSICAL,VALIDATED_REFERENCE,PRIMARY_BENCHMARK,Race video kinematic analysis; stroke rate = 60 / stroke time; DPS = stroke time × section velocity,"Long-course pool. Values are mean ± SD. Applicable to elite adult European championship finalists; do not generalize to youth, masters, recreational, or non-European cohorts.",PEER_REVIEWED_ORIGINAL_RESEARCH,Performance Development of European Swimmers Across the Olympic Cycle,Born DP; Schönfelder M; Logan O; Olstad BH; Romann M,2022,10.3389/fspor.2022.894066,35755613,2021 European Swimming Championships finalists; long-course pool; elite European swimmers,ADULT,ELITE,LCM,100m,A,BENCHMARK,"Use for adult elite/European-championship-level long-course comparison only; do not generalize to youth, masters, recreational, or non-comparable events.",sex + adult + elite + LCM + comparable event/stroke,
EUROPEAN_FINALISTS_2021_FEMALE,BUTTERFLY,100m,Female,,,Elite / European Championship Finalist,Turn Time,s,11.63,0.25,,,CALIBRATED_PHYSICAL,VALIDATED_REFERENCE,PRIMARY_BENCHMARK,Race video kinematic analysis; stroke rate = 60 / stroke time; DPS = stroke time × section velocity,"Long-course pool. Values are mean ± SD. Applicable to elite adult European championship finalists; do not generalize to youth, masters, recreational, or non-European cohorts.",PEER_REVIEWED_ORIGINAL_RESEARCH,Performance Development of European Swimmers Across the Olympic Cycle,Born DP; Schönfelder M; Logan O; Olstad BH; Romann M,2022,10.3389/fspor.2022.894066,35755613,2021 European Swimming Championships finalists; long-course pool; elite European swimmers,ADULT,ELITE,LCM,100m,A,BENCHMARK,"Use for adult elite/European-championship-level long-course comparison only; do not generalize to youth, masters, recreational, or non-comparable events.",sex + adult + elite + LCM + comparable event/stroke,
EUROPEAN_FINALISTS_2021_FEMALE,BUTTERFLY,100m,Female,,,Elite / European Championship Finalist,Breakout Distance After Turn,m,9.7,2.2,,,CALIBRATED_PHYSICAL,VALIDATED_REFERENCE,PRIMARY_BENCHMARK,Race video kinematic analysis; stroke rate = 60 / stroke time; DPS = stroke time × section velocity,"Long-course pool. Values are mean ± SD. Applicable to elite adult European championship finalists; do not generalize to youth, masters, recreational, or non-European cohorts.",PEER_REVIEWED_ORIGINAL_RESEARCH,Performance Development of European Swimmers Across the Olympic Cycle,Born DP; Schönfelder M; Logan O; Olstad BH; Romann M,2022,10.3389/fspor.2022.894066,35755613,2021 European Swimming Championships finalists; long-course pool; elite European swimmers,ADULT,ELITE,LCM,100m,A,BENCHMARK,"Use for adult elite/European-championship-level long-course comparison only; do not generalize to youth, masters, recreational, or non-comparable events.",sex + adult + elite + LCM + comparable event/stroke,
EUROPEAN_FINALISTS_2021_FEMALE,BUTTERFLY,100m,Female,,,Elite / European Championship Finalist,Swim Velocity,m/s,1.63,0.02,,,CALIBRATED_PHYSICAL,VALIDATED_REFERENCE,PRIMARY_BENCHMARK,Race video kinematic analysis; stroke rate = 60 / stroke time; DPS = stroke time × section velocity,"Long-course pool. Values are mean ± SD. Applicable to elite adult European championship finalists; do not generalize to youth, masters, recreational, or non-European cohorts.",PEER_REVIEWED_ORIGINAL_RESEARCH,Performance Development of European Swimmers Across the Olympic Cycle,Born DP; Schönfelder M; Logan O; Olstad BH; Romann M,2022,10.3389/fspor.2022.894066,35755613,2021 European Swimming Championships finalists; long-course pool; elite European swimmers,ADULT,ELITE,LCM,100m,A,BENCHMARK,"Use for adult elite/European-championship-level long-course comparison only; do not generalize to youth, masters, recreational, or non-comparable events.",sex + adult + elite + LCM + comparable event/stroke,
EUROPEAN_FINALISTS_2021_FEMALE,BUTTERFLY,100m,Female,,,Elite / European Championship Finalist,Stroke Rate,spm,56.4,3.0,,,CALIBRATED_PHYSICAL,VALIDATED_REFERENCE,PRIMARY_BENCHMARK,Race video kinematic analysis; stroke rate = 60 / stroke time; DPS = stroke time × section velocity,"Long-course pool. Values are mean ± SD. Applicable to elite adult European championship finalists; do not generalize to youth, masters, recreational, or non-European cohorts.",PEER_REVIEWED_ORIGINAL_RESEARCH,Performance Development of European Swimmers Across the Olympic Cycle,Born DP; Schönfelder M; Logan O; Olstad BH; Romann M,2022,10.3389/fspor.2022.894066,35755613,2021 European Swimming Championships finalists; long-course pool; elite European swimmers,ADULT,ELITE,LCM,100m,A,BENCHMARK,"Use for adult elite/European-championship-level long-course comparison only; do not generalize to youth, masters, recreational, or non-comparable events.",sex + adult + elite + LCM + comparable event/stroke,
EUROPEAN_FINALISTS_2021_FEMALE,BUTTERFLY,100m,Female,,,Elite / European Championship Finalist,DPS,m,1.74,0.1,,,CALIBRATED_PHYSICAL,VALIDATED_REFERENCE,PRIMARY_BENCHMARK,Race video kinematic analysis; stroke rate = 60 / stroke time; DPS = stroke time × section velocity,"Long-course pool. Values are mean ± SD. Applicable to elite adult European championship finalists; do not generalize to youth, masters, recreational, or non-European cohorts.",PEER_REVIEWED_ORIGINAL_RESEARCH,Performance Development of European Swimmers Across the Olympic Cycle,Born DP; Schönfelder M; Logan O; Olstad BH; Romann M,2022,10.3389/fspor.2022.894066,35755613,2021 European Swimming Championships finalists; long-course pool; elite European swimmers,ADULT,ELITE,LCM,100m,A,BENCHMARK,"Use for adult elite/European-championship-level long-course comparison only; do not generalize to youth, masters, recreational, or non-comparable events.",sex + adult + elite + LCM + comparable event/stroke,
EUROPEAN_FINALISTS_2021_FEMALE,BUTTERFLY,200m,Female,,,Elite / European Championship Finalist,Start Time,s,6.96,0.19,,,CALIBRATED_PHYSICAL,VALIDATED_REFERENCE,PRIMARY_BENCHMARK,Race video kinematic analysis; stroke rate = 60 / stroke time; DPS = stroke time × section velocity,"Long-course pool. Values are mean ± SD. Applicable to elite adult European championship finalists; do not generalize to youth, masters, recreational, or non-European cohorts.",PEER_REVIEWED_ORIGINAL_RESEARCH,Performance Development of European Swimmers Across the Olympic Cycle,Born DP; Schönfelder M; Logan O; Olstad BH; Romann M,2022,10.3389/fspor.2022.894066,35755613,2021 European Swimming Championships finalists; long-course pool; elite European swimmers,ADULT,ELITE,LCM,200m,A,BENCHMARK,"Use for adult elite/European-championship-level long-course comparison only; do not generalize to youth, masters, recreational, or non-comparable events.",sex + adult + elite + LCM + comparable event/stroke,
EUROPEAN_FINALISTS_2021_FEMALE,BUTTERFLY,200m,Female,,,Elite / European Championship Finalist,Breakout Distance After Start,m,12.0,1.1,,,CALIBRATED_PHYSICAL,VALIDATED_REFERENCE,PRIMARY_BENCHMARK,Race video kinematic analysis; stroke rate = 60 / stroke time; DPS = stroke time × section velocity,"Long-course pool. Values are mean ± SD. Applicable to elite adult European championship finalists; do not generalize to youth, masters, recreational, or non-European cohorts.",PEER_REVIEWED_ORIGINAL_RESEARCH,Performance Development of European Swimmers Across the Olympic Cycle,Born DP; Schönfelder M; Logan O; Olstad BH; Romann M,2022,10.3389/fspor.2022.894066,35755613,2021 European Swimming Championships finalists; long-course pool; elite European swimmers,ADULT,ELITE,LCM,200m,A,BENCHMARK,"Use for adult elite/European-championship-level long-course comparison only; do not generalize to youth, masters, recreational, or non-comparable events.",sex + adult + elite + LCM + comparable event/stroke,
EUROPEAN_FINALISTS_2021_FEMALE,BUTTERFLY,200m,Female,,,Elite / European Championship Finalist,Turn Time,s,12.88,0.16,,,CALIBRATED_PHYSICAL,VALIDATED_REFERENCE,PRIMARY_BENCHMARK,Race video kinematic analysis; stroke rate = 60 / stroke time; DPS = stroke time × section velocity,"Long-course pool. Values are mean ± SD. Applicable to elite adult European championship finalists; do not generalize to youth, masters, recreational, or non-European cohorts.",PEER_REVIEWED_ORIGINAL_RESEARCH,Performance Development of European Swimmers Across the Olympic Cycle,Born DP; Schönfelder M; Logan O; Olstad BH; Romann M,2022,10.3389/fspor.2022.894066,35755613,2021 European Swimming Championships finalists; long-course pool; elite European swimmers,ADULT,ELITE,LCM,200m,A,BENCHMARK,"Use for adult elite/European-championship-level long-course comparison only; do not generalize to youth, masters, recreational, or non-comparable events.",sex + adult + elite + LCM + comparable event/stroke,
EUROPEAN_FINALISTS_2021_FEMALE,BUTTERFLY,200m,Female,,,Elite / European Championship Finalist,Breakout Distance After Turn,m,8.0,1.5,,,CALIBRATED_PHYSICAL,VALIDATED_REFERENCE,PRIMARY_BENCHMARK,Race video kinematic analysis; stroke rate = 60 / stroke time; DPS = stroke time × section velocity,"Long-course pool. Values are mean ± SD. Applicable to elite adult European championship finalists; do not generalize to youth, masters, recreational, or non-European cohorts.",PEER_REVIEWED_ORIGINAL_RESEARCH,Performance Development of European Swimmers Across the Olympic Cycle,Born DP; Schönfelder M; Logan O; Olstad BH; Romann M,2022,10.3389/fspor.2022.894066,35755613,2021 European Swimming Championships finalists; long-course pool; elite European swimmers,ADULT,ELITE,LCM,200m,A,BENCHMARK,"Use for adult elite/European-championship-level long-course comparison only; do not generalize to youth, masters, recreational, or non-comparable events.",sex + adult + elite + LCM + comparable event/stroke,
EUROPEAN_FINALISTS_2021_FEMALE,BUTTERFLY,200m,Female,,,Elite / European Championship Finalist,Swim Velocity,m/s,1.5,0.02,,,CALIBRATED_PHYSICAL,VALIDATED_REFERENCE,PRIMARY_BENCHMARK,Race video kinematic analysis; stroke rate = 60 / stroke time; DPS = stroke time × section velocity,"Long-course pool. Values are mean ± SD. Applicable to elite adult European championship finalists; do not generalize to youth, masters, recreational, or non-European cohorts.",PEER_REVIEWED_ORIGINAL_RESEARCH,Performance Development of European Swimmers Across the Olympic Cycle,Born DP; Schönfelder M; Logan O; Olstad BH; Romann M,2022,10.3389/fspor.2022.894066,35755613,2021 European Swimming Championships finalists; long-course pool; elite European swimmers,ADULT,ELITE,LCM,200m,A,BENCHMARK,"Use for adult elite/European-championship-level long-course comparison only; do not generalize to youth, masters, recreational, or non-comparable events.",sex + adult + elite + LCM + comparable event/stroke,
EUROPEAN_FINALISTS_2021_FEMALE,BUTTERFLY,200m,Female,,,Elite / European Championship Finalist,Stroke Rate,spm,51.6,2.5,,,CALIBRATED_PHYSICAL,VALIDATED_REFERENCE,PRIMARY_BENCHMARK,Race video kinematic analysis; stroke rate = 60 / stroke time; DPS = stroke time × section velocity,"Long-course pool. Values are mean ± SD. Applicable to elite adult European championship finalists; do not generalize to youth, masters, recreational, or non-European cohorts.",PEER_REVIEWED_ORIGINAL_RESEARCH,Performance Development of European Swimmers Across the Olympic Cycle,Born DP; Schönfelder M; Logan O; Olstad BH; Romann M,2022,10.3389/fspor.2022.894066,35755613,2021 European Swimming Championships finalists; long-course pool; elite European swimmers,ADULT,ELITE,LCM,200m,A,BENCHMARK,"Use for adult elite/European-championship-level long-course comparison only; do not generalize to youth, masters, recreational, or non-comparable events.",sex + adult + elite + LCM + comparable event/stroke,
EUROPEAN_FINALISTS_2021_FEMALE,BUTTERFLY,200m,Female,,,Elite / European Championship Finalist,DPS,m,1.75,0.09,,,CALIBRATED_PHYSICAL,VALIDATED_REFERENCE,PRIMARY_BENCHMARK,Race video kinematic analysis; stroke rate = 60 / stroke time; DPS = stroke time × section velocity,"Long-course pool. Values are mean ± SD. Applicable to elite adult European championship finalists; do not generalize to youth, masters, recreational, or non-European cohorts.",PEER_REVIEWED_ORIGINAL_RESEARCH,Performance Development of European Swimmers Across the Olympic Cycle,Born DP; Schönfelder M; Logan O; Olstad BH; Romann M,2022,10.3389/fspor.2022.894066,35755613,2021 European Swimming Championships finalists; long-course pool; elite European swimmers,ADULT,ELITE,LCM,200m,A,BENCHMARK,"Use for adult elite/European-championship-level long-course comparison only; do not generalize to youth, masters, recreational, or non-comparable events.",sex + adult + elite + LCM + comparable event/stroke,
EUROPEAN_FINALISTS_2021_FEMALE,BACKSTROKE,100m,Female,,,Elite / European Championship Finalist,Start Time,s,7.09,0.2,,,CALIBRATED_PHYSICAL,VALIDATED_REFERENCE,PRIMARY_BENCHMARK,Race video kinematic analysis; stroke rate = 60 / stroke time; DPS = stroke time × section velocity,"Long-course pool. Values are mean ± SD. Applicable to elite adult European championship finalists; do not generalize to youth, masters, recreational, or non-European cohorts.",PEER_REVIEWED_ORIGINAL_RESEARCH,Performance Development of European Swimmers Across the Olympic Cycle,Born DP; Schönfelder M; Logan O; Olstad BH; Romann M,2022,10.3389/fspor.2022.894066,35755613,2021 European Swimming Championships finalists; long-course pool; elite European swimmers,ADULT,ELITE,LCM,100m,A,BENCHMARK,"Use for adult elite/European-championship-level long-course comparison only; do not generalize to youth, masters, recreational, or non-comparable events.",sex + adult + elite + LCM + comparable event/stroke,
EUROPEAN_FINALISTS_2021_FEMALE,BACKSTROKE,100m,Female,,,Elite / European Championship Finalist,Breakout Distance After Start,m,13.4,0.5,,,CALIBRATED_PHYSICAL,VALIDATED_REFERENCE,PRIMARY_BENCHMARK,Race video kinematic analysis; stroke rate = 60 / stroke time; DPS = stroke time × section velocity,"Long-course pool. Values are mean ± SD. Applicable to elite adult European championship finalists; do not generalize to youth, masters, recreational, or non-European cohorts.",PEER_REVIEWED_ORIGINAL_RESEARCH,Performance Development of European Swimmers Across the Olympic Cycle,Born DP; Schönfelder M; Logan O; Olstad BH; Romann M,2022,10.3389/fspor.2022.894066,35755613,2021 European Swimming Championships finalists; long-course pool; elite European swimmers,ADULT,ELITE,LCM,100m,A,BENCHMARK,"Use for adult elite/European-championship-level long-course comparison only; do not generalize to youth, masters, recreational, or non-comparable events.",sex + adult + elite + LCM + comparable event/stroke,
